purchaseorder,po_itemnumber,purchaserequisition,pr_itemnumber,po_serialnumber,po_returnsitem,po_purchasingdoctype,po_purchasingdoctypedesc,po_purchasingdocdate,po_deletionindicator,po_purchasingorg,po_purchasingorgdesc,po_companycode,po_companycodedesc,po_purchasinggroup,po_purchasinggroupdesc,po_vendornumber,po_vendorname,po_vendoraccountgroup,po_vendoraccountgroupdesc,po_supplierclassification,po_countrykey,po_localorinternational,po_plant,po_plantdesc,po_storageloc,po_createdon,po_createdby_name,po_documentyear,po_accountassignmentcat,po_accountassignmentcatdesc,po_accntassignmentcatvaluedesc,po_version,po_incoterms1,po_processingstatuscode,po_processingstatus,po_postingdate,po_approvaldate,po_paymentterms,po_paymenttermsdesc,material,materialdesc,materialgroup,materialgroupdesc,materialtype,materialtypedesc,po_deliverydate,po_unitofmeasure,po_orderpriceunit,po_orderquantity,po_priceunit,po_netprice,po_currency,po_netordervalue,po_netamount,po_deliveredqty,po_deliveredqtyvalue,po_pendingdeliveryqty,po_pendingdeliveryvalue,po_deliverycompleteindicator,po_paymentstatus,po_advancepayment,po_paymentdate,po_headerstatus,po_itemstatus,pr_documenttype,pr_creationdate,pr_createdby_name,pr_approvalstatuscode,pr_approvalstatus,pr_approveddate,pr_processingstatuscode,pr_processingstatus,pr_companycode,pr_companycodedesc,pr_plant,pr_plantdesc,pr_orderqty,pr_unitofmeasure,pr_closedindicator,pr_deletionindicator,recordskipindicator,lastchangedatetime
null,00000,2000145130,00080,0,null,null,null,00000000,null,null,null,null,null,216,Ada Abua,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000074927,RELAY 24V FOR BAR CUTTING MACHINE,M119000,"Other Equip. (Religious,Arts & crafts,etc..)",ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20231123,Ada Abua,X,Approved,20231125,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,3,NO,null,Deleted,null,null
null,00000,2000145130,00130,0,null,null,null,00000000,null,null,null,null,null,216,Ada Abua,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000076657,"STEEL CUTTING BLADE WITH BOLT, SIZE: 58",M031500,Accessories & Consumables,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20231123,Ada Abua,X,Approved,20231125,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,4,NO,null,Deleted,null,null
null,00000,2000121608,00470,0,null,null,null,00000000,null,null,null,null,null,216,Ada Abua,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000075110,"DRILL BIT, HSS, SIZE: 11.5MM",M031500,Accessories & Consumables,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20230716,Ada Abua,X,Approved,20230722,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,4,NO,null,null,null,null
null,00000,2000136094,00010,0,null,null,null,00000000,null,null,null,null,null,430,Abel Khan,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,2000014521,CAMP ACCOMMODATION RENTAL CHARGES,D050000,Speciality Services,SERV,Services,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20231008,Abel Khan,X,Approved,20231010,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,4,MON,null,null,null,null
null,00000,2000145130,00010,0,null,null,null,00000000,null,null,null,null,null,216,Ada Abua,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000075239,SPRING SET FOR BAR CUTTING MACHINE,M119000,"Other Equip. (Religious,Arts & crafts,etc..)",ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20231123,Ada Abua,X,Approved,20231125,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,4,NO,null,Deleted,null,null
null,00000,6000023745,00010,0,null,null,null,00000000,null,null,null,null,null,332,Christian PAT,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,2000014521,CAMP ACCOMMODATION RENTAL CHARGES,D050000,Speciality Services,SERV,Services,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZSEM,20231012,Christian PAT,X,Approved,20231022,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,4,MON,null,null,null,null
null,00000,2000145130,00090,0,null,null,null,00000000,null,null,null,null,null,216,Ada Abua,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000077155,GEAR OIL (MECHANICAL TYPE),E032730,"Equipment -Spares, Repairs & Maintenance",ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20231123,Ada Abua,X,Approved,20231125,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,L,null,Deleted,null,null
null,00000,2000114625,00040,0,null,null,null,00000000,null,null,null,null,null,430,Abel Khan,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000074060,"WELDING HAND GLOVES, LEATHER",G131230,Gloves,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20230603,Abel Khan,X,Approved,20230619,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,PAA,null,null,null,null
null,00000,2000114623,00100,0,null,null,null,00000000,null,null,null,null,null,430,Abel Khan,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000075393,"BAR BENDING KEY, SIZE: 12 MM",M031550,Small Tools,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20230603,Abel Khan,X,Approved,20230722,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,NO,null,null,null,null
null,00000,2000114625,00090,0,null,null,null,00000000,null,null,null,null,null,430,Abel Khan,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000074031,"SAFETY HELMET, WHITE",G131130,Safety Helmet,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20230603,Abel Khan,X,Approved,20230619,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,NO,null,null,null,null
null,00000,2000121608,00090,0,null,null,null,00000000,null,null,null,null,null,216,Ada Abua,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000024890,"CABLE, FLEXIBLE, SIZE: 1C X 6.00 MM2, Y/",M260523,Control-Voltage Electrical Power Cables,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20230716,Ada Abua,X,Approved,20230722,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,ROL,null,null,null,null
null,00000,2000114623,00110,0,null,null,null,00000000,null,null,null,null,null,430,Abel Khan,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000075395,"BAR BENDING KEY, SIZE: 16 MM",M031550,Small Tools,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20230603,Abel Khan,X,Approved,20230722,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,NO,null,null,null,null
null,00000,2000114623,00120,0,null,null,null,00000000,null,null,null,null,null,430,Abel Khan,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000075397,"BAR BENDING KEY, SIZE: 20 MM",M031550,Small Tools,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20230603,Abel Khan,X,Approved,20230722,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,NO,null,null,null,null
null,00000,2000121608,00140,0,null,null,null,00000000,null,null,null,null,null,216,Ada Abua,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000027470,"""FLAT FILE, SIZE: 10"""" (250 MM)""",M031550,Small Tools,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20230716,Ada Abua,X,Approved,20230722,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,NO,null,null,null,null
null,00000,2000121608,00260,0,null,null,null,00000000,null,null,null,null,null,216,Ada Abua,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000028251,"ADJUSTABLE WRENCH 15""""",E032700,Tools,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20230716,Ada Abua,X,Approved,20230722,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,NO,null,null,null,null
null,00000,2000121608,00510,0,null,null,null,00000000,null,null,null,null,null,216,Ada Abua,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000075336,"ADJUSTABLE WRENCH, SIZE: 10""""",M031550,Small Tools,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20230716,Ada Abua,X,Approved,20230722,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,NO,null,null,null,null
null,00000,2000121608,00520,0,null,null,null,00000000,null,null,null,null,null,216,Ada Abua,null,null,null,null,null,null,null,null,null,null,00000000,null,null,null,null,null,null,null,null,null,00000000,00000000,null,null,100000075338,"ADJUSTABLE WRENCH, SIZE: 8.0""""",M031550,Small Tools,ZCON,Consumables,00000000,null,null,0,0,0,null,0,0,0,0,0,0,null,null,null,null,null,null,ZNPR,20230716,Ada Abua,X,Approved,20230722,N,N-Not edited,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,NO,null,null,null,null
